battle_id,date,pok1_id,pok2_id,pokemon_winner_id,trainer_winner_id,gym_id
3311,2025-03-30,1104,501,1104,2190,12
3312,2025-03-04,1104,1133,1104,2190,41
3313,2025-04-21,1105,340,1105,10022,37
3314,2025-07-14,1105,596,596,4874,63
3315,2025-06-21,1105,624,624,6768,10
3316,2025-08-29,1106,811,811,2108,2
3317,2025-02-22,1106,559,559,2911,13
3318,2025-03-25,1106,701,701,4944,67
3319,2025-02-04,1107,52,1107,9202,12
3320,2025-10-15,1107,31,1107,9202,49
3321,2025-10-26,1107,1041,1107,9202,18
3322,2025-02-26,1108,574,574,9449,39
3323,2025-09-06,1108,394,1108,1503,45
3324,2025-01-16,1108,199,199,6294,9
3325,2025-02-23,1109,257,257,7497,43
3326,2025-06-06,1109,848,848,11121,67
3327,2025-11-02,1109,307,307,7752,13
3328,2025-08-07,1110,805,1110,916,42
3329,2025-10-13,1110,1187,1187,1801,18
3330,2025-03-04,1110,367,1110,916,17
3331,2025-11-21,1111,1195,1195,4077,11
3332,2025-09-17,1111,287,287,2108,27
3333,2025-04-06,1111,312,312,3352,14
3334,2025-04-16,1112,912,912,10087,1
3335,2025-01-10,1112,1152,1152,6734,29
3336,2025-12-10,1112,644,644,1657,53
3337,2025-12-15,1113,1066,1066,10213,3
3338,2025-12-22,1113,821,1113,7234,50
3339,2025-07-12,1113,1032,1032,8767,64
3340,2025-04-20,1114,633,1114,2427,44
3341,2025-03-02,1114,563,563,1278,2
3342,2025-03-13,1114,287,1114,2427,40
3343,2025-01-29,1115,625,625,533,46
3344,2025-02-16,1115,577,577,256,24
3345,2025-04-11,1115,1082,1082,6355,25
3346,2025-10-20,1116,406,1116,8988,29
3347,2025-01-12,1116,1014,1014,11396,59
3348,2025-08-27,1116,196,196,40,4
3349,2025-04-23,1117,324,324,9196,6
3350,2025-06-23,1117,1184,1117,11488,6
3351,2025-08-10,1117,704,1117,11488,61
3352,2025-02-10,1118,1127,1127,4681,15
3353,2025-12-12,1118,694,694,544,8
3354,2025-09-21,1118,90,90,6971,63
3355,2025-08-05,1119,343,1119,6351,45
3356,2025-10-30,1119,865,1119,6351,39
3357,2025-07-18,1119,390,1119,6351,67
3358,2025-06-10,1120,219,1120,1538,31
3359,2025-09-29,1120,515,515,7269,49
3360,2025-11-22,1120,171,171,6742,43
3361,2025-03-07,1121,800,1121,3817,41
3362,2025-11-12,1121,327,327,4781,1
3363,2025-02-03,1121,402,1121,3817,14
3364,2025-03-18,1122,622,622,7104,57
3365,2025-11-07,1122,824,824,9284,38
3366,2025-10-25,1122,1109,1109,497,58
3367,2025-04-28,1123,112,1123,3258,41
3368,2025-02-10,1123,284,1123,3258,55
3369,2025-12-30,1123,658,1123,3258,54
3370,2025-12-18,1124,974,974,11324,15
3371,2025-05-27,1124,158,158,10209,35
3372,2025-01-12,1124,37,37,460,63
3373,2025-03-21,1125,597,597,2163,31
3374,2025-03-01,1125,1050,1050,2039,34
3375,2025-07-12,1125,182,182,5403,26
3376,2025-07-03,1126,42,42,1285,36
3377,2025-03-26,1126,723,723,3222,56
3378,2025-10-16,1126,1151,1151,6061,20
3379,2025-12-19,1127,126,1127,4681,27
3380,2025-05-27,1127,734,734,1196,61
3381,2025-12-11,1127,1073,1073,4451,19
3382,2025-08-05,1128,478,478,2615,68
3383,2025-12-01,1128,663,1128,5804,1
3384,2025-10-09,1128,349,349,5781,57
3385,2025-05-18,1129,172,1129,8328,14
3386,2025-03-13,1129,751,1129,8328,43
3387,2025-01-29,1129,26,1129,8328,33
3388,2025-07-08,1130,129,1130,3558,54
3389,2025-10-18,1130,318,1130,3558,1
3390,2025-12-14,1130,163,163,4053,29
3391,2025-06-02,1131,468,468,9352,47
3392,2025-07-14,1131,165,165,6781,54
3393,2025-09-02,1131,618,1131,2588,1
3394,2025-11-16,1132,879,1132,7383,41
3395,2025-04-29,1132,919,1132,7383,15
3396,2025-02-28,1132,639,1132,7383,47
3397,2025-03-23,1133,1030,1030,4311,67
3398,2025-03-29,1133,225,225,4296,23
3399,2025-01-09,1133,203,203,2707,12
3400,2025-03-19,1134,738,1134,1116,44
3401,2025-07-24,1134,474,474,10757,42
3402,2025-04-09,1134,609,1134,1116,23
3403,2025-06-13,1135,1055,1055,9846,11
3404,2025-07-30,1135,76,76,5164,42
3405,2025-05-03,1135,790,790,9303,37
3406,2025-08-15,1136,670,1136,1228,46
3407,2025-04-07,1136,553,1136,1228,20
3408,2025-01-17,1136,128,128,9726,16
3409,2025-01-10,1137,85,85,1974,14
3410,2025-12-20,1137,503,503,1548,15
3411,2025-02-03,1137,621,621,4070,47
3412,2025-12-28,1138,558,1138,8927,3
3413,2025-11-26,1138,512,512,5186,3
3414,2025-11-29,1138,1049,1049,2938,50
3415,2025-02-06,1139,879,1139,8135,33
3416,2025-12-06,1139,340,1139,8135,39
3417,2025-06-02,1139,1184,1139,8135,14
3418,2025-03-30,1140,1101,1101,6421,17
3419,2025-08-24,1140,1177,1177,10454,53
3420,2025-08-14,1140,763,763,3476,28
3421,2025-10-24,1141,693,1141,9094,32
3422,2025-01-30,1141,991,1141,9094,36
3423,2025-01-28,1141,984,1141,9094,45
3424,2025-12-08,1142,463,463,6617,58
3425,2025-06-26,1142,1169,1169,2747,56
3426,2025-12-27,1142,684,1142,4702,45
3427,2025-09-07,1143,146,146,60,40
3428,2025-08-06,1143,663,1143,2941,11
3429,2025-08-02,1143,822,822,819,59
3430,2025-11-11,1144,118,118,8215,53
3431,2025-08-08,1144,523,523,8017,39
3432,2025-04-08,1144,339,1144,3545,11
3433,2025-12-10,1145,755,1145,11516,38
3434,2025-10-16,1145,1036,1145,11516,16
3435,2025-08-17,1145,1108,1145,11516,46
3436,2025-09-13,1146,800,1146,9893,30
3437,2025-11-30,1146,751,751,5231,18
3438,2025-11-30,1146,952,952,733,56
3439,2025-07-07,1147,162,1147,4710,68
3440,2025-03-29,1147,368,1147,4710,15
3441,2025-01-13,1147,910,1147,4710,18
3442,2025-07-21,1148,99,1148,7684,56
3443,2025-05-07,1148,530,530,10568,34
3444,2025-09-08,1148,481,481,7016,38
3445,2025-06-30,1149,137,137,6872,14
3446,2025-10-06,1149,31,1149,3548,52
3447,2025-02-19,1149,9,9,1900,50
3448,2025-01-29,1150,1213,1213,9171,60
3449,2025-01-07,1150,1173,1173,4880,44
3450,2025-05-21,1150,160,1150,865,56
3451,2025-07-20,1151,262,1151,6061,1
3452,2025-08-17,1151,346,1151,6061,29
3453,2025-02-11,1151,494,1151,6061,32
3454,2025-01-02,1152,797,797,9731,42
3455,2025-04-10,1152,167,167,358,59
3456,2025-08-06,1152,1044,1044,11844,27
3457,2025-12-08,1153,985,985,7933,3
3458,2025-11-23,1153,362,1153,6523,49
3459,2025-12-28,1153,471,471,2604,3
3460,2025-02-24,1154,266,266,511,46
3461,2025-09-20,1154,929,1154,619,66
3462,2025-01-22,1154,655,1154,619,59
3463,2025-12-01,1155,540,1155,1827,58
3464,2025-08-31,1155,856,856,8924,6
3465,2025-09-01,1155,1170,1170,9880,21
3466,2025-06-08,1156,1152,1156,6765,39
3467,2025-03-28,1156,407,1156,6765,67
3468,2025-06-29,1156,551,1156,6765,52
3469,2025-10-19,1157,1035,1157,6497,13
3470,2025-06-19,1157,51,51,5714,44
3471,2025-05-19,1157,427,427,2614,20
3472,2025-05-08,1158,269,1158,6727,45
3473,2025-12-23,1158,899,1158,6727,15
3474,2025-12-03,1158,1167,1167,11652,3
3475,2025-05-20,1159,868,868,8651,68
3476,2025-04-21,1159,182,182,5403,31
3477,2025-07-10,1159,1137,1159,5091,39
3478,2025-03-28,1160,584,584,5890,45
3479,2025-07-14,1160,69,1160,7921,55
3480,2025-12-29,1160,300,1160,7921,64
3481,2025-11-07,1161,237,237,10211,40
3482,2025-07-01,1161,968,968,9052,36
3483,2025-12-22,1161,104,104,9615,14
3484,2025-05-10,1162,9,9,1900,53
3485,2025-04-07,1162,407,1162,2309,44
3486,2025-04-02,1162,225,1162,2309,3
3487,2025-07-06,1163,575,575,1179,65
3488,2025-04-06,1163,214,214,4132,4
3489,2025-01-23,1163,338,1163,5825,32
3490,2025-06-21,1164,1215,1215,10624,14
3491,2025-02-04,1164,139,139,7746,66
3492,2025-02-15,1164,809,1164,9624,37
3493,2025-03-15,1165,453,1165,4822,4
3494,2025-02-21,1165,576,576,8779,56
3495,2025-11-15,1165,285,1165,4822,19
3496,2025-02-04,1166,580,580,3617,2
3497,2025-03-18,1166,921,1166,6775,51
3498,2025-08-15,1166,1050,1050,2039,55
3499,2025-04-15,1167,1002,1167,11652,28
3500,2025-07-02,1167,247,1167,11652,64
3501,2025-07-15,1167,599,599,8882,21
3502,2025-03-10,1168,291,1168,1835,16
3503,2025-09-14,1168,450,1168,1835,21
3504,2025-10-14,1168,617,1168,1835,35
3505,2025-04-05,1169,560,1169,2747,18
3506,2025-05-26,1169,553,1169,2747,19
3507,2025-09-04,1169,238,1169,2747,43
3508,2025-04-10,1170,111,1170,9880,37
3509,2025-06-28,1170,335,1170,9880,30
3510,2025-02-03,1170,1102,1170,9880,66
3511,2025-07-05,1171,774,774,7473,67
3512,2025-03-07,1171,578,1171,8539,45
3513,2025-12-16,1171,709,1171,8539,16
3514,2025-08-26,1172,1179,1172,1321,28
3515,2025-09-09,1172,354,1172,1321,26
3516,2025-03-30,1172,699,1172,1321,24
3517,2025-04-17,1173,177,1173,4880,57
3518,2025-07-15,1173,370,1173,4880,55
3519,2025-07-13,1173,888,1173,4880,45
3520,2025-04-10,1174,284,1174,5415,11
3521,2025-01-14,1174,59,1174,5415,52
3522,2025-06-09,1174,627,1174,5415,34
3523,2025-09-21,1175,612,1175,2784,43
3524,2025-06-04,1175,95,1175,2784,37
3525,2025-09-04,1175,744,1175,2784,46
3526,2025-09-14,1176,867,867,673,42
3527,2025-08-27,1176,848,1176,10953,34
3528,2025-09-14,1176,990,1176,10953,40
3529,2025-12-18,1177,1206,1206,4761,7
3530,2025-05-13,1177,425,1177,10454,59
3531,2025-10-11,1177,722,1177,10454,16
3532,2025-07-01,1178,421,1178,9762,16
3533,2025-06-17,1178,439,1178,9762,2
3534,2025-06-20,1178,558,1178,9762,51
3535,2025-02-27,1179,65,1179,4389,32
3536,2025-05-07,1179,678,1179,4389,36
3537,2025-03-19,1179,36,1179,4389,41
3538,2025-03-07,1180,988,988,2873,44
3539,2025-08-08,1180,899,1180,7790,27
3540,2025-08-26,1180,197,197,4797,35
3541,2025-01-27,1181,1189,1189,281,3
3542,2025-02-01,1181,846,846,9442,31
3543,2025-07-11,1181,256,256,11125,66
3544,2025-08-06,1182,544,1182,1870,12
3545,2025-02-08,1182,534,1182,1870,1
3546,2025-08-06,1182,278,1182,1870,7
3547,2025-04-16,1183,1094,1094,1256,24
3548,2025-12-07,1183,400,400,6049,4
3549,2025-09-21,1183,1072,1072,6810,60
3550,2025-09-07,1184,822,822,819,51
3551,2025-08-04,1184,571,571,2645,50
3552,2025-09-02,1184,884,884,2070,26
3553,2025-08-18,1185,529,1185,7382,12
3554,2025-12-21,1185,515,1185,7382,4
3555,2025-10-18,1185,13,13,10203,64
3556,2025-07-11,1186,900,1186,3953,54
3557,2025-03-21,1186,943,943,10806,8
3558,2025-10-18,1186,406,1186,3953,9
3559,2025-07-09,1187,559,1187,1801,40
3560,2025-04-14,1187,63,1187,1801,17
3561,2025-08-29,1187,1193,1193,8549,2
3562,2025-04-26,1188,1130,1188,3517,29
3563,2025-02-01,1188,396,1188,3517,34
3564,2025-06-18,1188,97,1188,3517,65
3565,2025-03-04,1189,467,467,7961,62
3566,2025-02-16,1189,39,1189,281,31
3567,2025-02-03,1189,613,1189,281,68
3568,2025-09-29,1190,715,1190,3679,49
3569,2025-05-20,1190,1198,1190,3679,44
3570,2025-06-20,1190,413,413,2345,14
3571,2025-04-20,1191,778,778,347,1
3572,2025-05-10,1191,835,1191,7030,16
3573,2025-01-10,1191,1142,1191,7030,61
3574,2025-07-31,1192,409,1192,3322,31
3575,2025-09-20,1192,1045,1192,3322,21
3576,2025-09-07,1192,143,1192,3322,12
3577,2025-08-31,1193,947,1193,8549,5
3578,2025-11-02,1193,58,1193,8549,36
3579,2025-07-27,1193,108,1193,8549,41
3580,2025-04-05,1194,982,1194,950,19
3581,2025-02-09,1194,734,1194,950,66
3582,2025-11-15,1194,232,1194,950,45
3583,2025-05-04,1195,376,1195,4077,30
3584,2025-02-23,1195,526,1195,4077,46
3585,2025-04-06,1195,565,1195,4077,18
3586,2025-11-20,1196,794,1196,2250,59
3587,2025-07-05,1196,1077,1077,5432,27
3588,2025-07-14,1196,1193,1193,8549,59
3589,2025-06-24,1197,1193,1193,8549,51
3590,2025-03-12,1197,1098,1098,8721,52
3591,2025-07-02,1197,1075,1075,2830,7
3592,2025-04-24,1198,272,272,4309,18
3593,2025-09-03,1198,259,1198,2994,31
3594,2025-10-07,1198,242,1198,2994,20
3595,2025-03-05,1199,397,1199,11319,31
3596,2025-03-03,1199,20,1199,11319,19
3597,2025-06-23,1199,11,1199,11319,43
3598,2025-07-08,1200,154,1200,10188,10
3599,2025-08-11,1200,1162,1200,10188,19
3600,2025-06-30,1200,1179,1179,4389,28
3601,2025-01-28,1201,342,1201,11081,5
3602,2025-11-09,1201,401,401,10849,64
3603,2025-06-06,1201,590,590,4914,57
3604,2025-11-03,1202,1008,1202,7455,15
3605,2025-09-07,1202,506,1202,7455,56
3606,2025-12-26,1202,78,1202,7455,2
3607,2025-07-30,1203,177,1203,1649,50
3608,2025-02-13,1203,1073,1203,1649,22
3609,2025-01-22,1203,974,1203,1649,30
3610,2025-02-02,1204,672,1204,512,64
3611,2025-05-01,1204,593,593,11784,3
3612,2025-07-24,1204,932,1204,512,48
3613,2025-06-05,1205,648,1205,2401,60
3614,2025-12-06,1205,841,1205,2401,30
3615,2025-05-01,1205,670,1205,2401,53
3616,2025-01-02,1206,1071,1206,4761,11
3617,2025-04-16,1206,1197,1206,4761,50
3618,2025-08-20,1206,694,1206,4761,44
3619,2025-01-01,1207,896,1207,9864,39
3620,2025-06-05,1207,27,1207,9864,26
3621,2025-06-13,1207,756,1207,9864,68
3622,2025-08-10,1208,79,1208,9968,46
3623,2025-06-20,1208,1166,1208,9968,7
3624,2025-10-15,1208,302,1208,9968,62
3625,2025-07-05,1209,410,1209,8570,14
3626,2025-11-06,1209,503,1209,8570,44
3627,2025-05-12,1209,1172,1209,8570,42
3628,2025-01-12,1210,1177,1210,4048,53
3629,2025-05-30,1210,1205,1210,4048,59
3630,2025-07-31,1210,70,1210,4048,56
3631,2025-04-18,1211,383,1211,3583,64
3632,2025-12-30,1211,121,1211,3583,66
3633,2025-01-08,1211,929,1211,3583,35
3634,2025-05-02,1212,976,1212,9062,17
3635,2025-04-26,1212,979,1212,9062,45
3636,2025-05-07,1212,284,1212,9062,68
3637,2025-04-23,1213,648,1213,9171,49
3638,2025-11-24,1213,578,1213,9171,37
3639,2025-01-12,1213,568,1213,9171,14
3640,2025-01-31,1214,501,1214,2536,23
3641,2025-02-22,1214,111,1214,2536,54
3642,2025-04-08,1214,864,1214,2536,8
3643,2025-11-14,1215,101,1215,10624,26
3644,2025-01-13,1215,779,1215,10624,41
3645,2025-06-11,1215,612,1215,10624,51
